DumboCl1_ImageNetAlexNet
1	0.19605307
2	0.12953255
3	0.10132522
4	0.09508982
5	0.06623568
6	0.06177123
7	0.06387189
8	0.05508597
9	0.06895844
10	0.05335105
11	0.06891943
12	0.057709202
13	0.049357843
14	0.044134237
15	0.04820249
16	0.045755822
17	0.04707692
18	0.0391615
19	0.03903684
20	0.048297007
21	0.037351046
22	0.042432357
23	0.040171195
24	0.03666678
25	0.046466373
26	0.040439125
27	0.033737935
28	0.034933146
29	0.033805296
30	0.037230827
31	0.036289524
32	0.031860102
33	0.03066352
34	0.03394619
35	0.035114273
36	0.028097056
37	0.029250866
38	0.031953715
39	0.031587858
40	0.031151852
41	0.02886265
42	0.025511177
43	0.028222231
44	0.026344553
45	0.027757468
46	0.02748426
47	0.02526261
48	0.025209948
49	0.026104745
50	0.025863402
51	0.024819657
52	0.024017772
53	0.023645064
54	0.023999827
55	0.023566633
56	0.022336522
57	0.023407174
58	0.021298967
59	0.021925617
60	0.023395333
61	0.02258232
62	0.022729544
63	0.02207423
64	0.021248994
65	0.022227205
66	0.022695208
67	0.019577237
68	0.02041443
69	0.019451484
70	0.02008557
71	0.019990316
72	0.019308621
73	0.02005303
74	0.01824031
75	0.020356199
76	0.019909177
77	0.018639775
78	0.018334074
79	0.018037396
80	0.017530173
81	0.01748506
82	0.017561708
83	0.018739412
84	0.018063003
85	0.016483057
86	0.016059462
87	0.019366134
88	0.017567724
89	0.01660924
90	0.017588507
91	0.017081756
92	0.014570839
93	0.017164165
94	0.015901601
95	0.015877753
96	0.016586516
97	0.015442047
98	0.015160732
99	0.015375438
100	0.015496042
101	0.016046785
102	0.015417618
103	0.015138369
104	0.0154550355
105	0.015369739
106	0.014188671
107	0.015020363
108	0.015113688
109	0.0147486
110	0.014523451
111	0.013856516
112	0.013558154
113	0.0147108855
114	0.01261021
115	0.013473113
116	0.013830271
117	0.01270754
118	0.013112751
119	0.013074397
120	0.0130149005
121	0.013471052
122	0.013807183
123	0.013639166
124	0.013588704
125	0.0120590385
126	0.012673462
127	0.013714071
128	0.012655649
129	0.012162686
130	0.013019483
131	0.012795808
132	0.012374937
133	0.011989079
134	0.011264038
135	0.012964264
136	0.011629512
137	0.01134676
138	0.011762971
139	0.01112896
140	0.011326953
141	0.011917382
142	0.011491412
143	0.011162177
144	0.0113659175
145	0.011070323
146	0.0115270205
147	0.010663503
148	0.010712461
149	0.01216239
150	0.0105695715
151	0.0107166525
152	0.011085534
153	0.010398927
154	0.010563535
155	0.01061563
156	0.010163134
157	0.010089951
158	0.009715993
159	0.010327411
160	0.010409338
161	0.0098832995
162	0.009913941
163	0.00985
164	0.009506269
165	0.010224166
166	0.009475215
167	0.009511803
168	0.00938218
169	0.009711376
170	0.009451802
171	0.009634838
172	0.009281234
173	0.009394098
174	0.009206877
175	0.009420107
176	0.0091684405
177	0.010124935
178	0.00855779
179	0.008665309
180	0.009338128
181	0.008322661
182	0.008901041
183	0.008983386
184	0.008623976
185	0.009168198
186	0.008741449
187	0.009187976
188	0.008095988
189	0.008230235
190	0.008009676
191	0.009733952
192	0.008083555
193	0.009202289
194	0.008189737
195	0.00827334
196	0.007500545
197	0.008064079
198	0.007909911
199	0.008233112
200	0.008570498
201	0.00820135
202	0.007724121
203	0.008370373
204	0.007598114
205	0.007808718
206	0.0076778973
207	0.007822301
208	0.008018265
209	0.007360002
210	0.0072707073
211	0.008572331
212	0.007269056
213	0.0076322895
214	0.007697103
215	0.0072973156
216	0.007616918
217	0.0071585444
218	0.0068417643
219	0.0074031996
220	0.006927562
221	0.0074781324
222	0.0076036025
223	0.006750107
224	0.007603329
225	0.0072691203
226	0.007311938
227	0.006678568
228	0.0067781564
229	0.0063686348
230	0.0070920107
231	0.0066379793
232	0.0069772303
233	0.0065462263
234	0.006364464
235	0.006612817
236	0.006567933
237	0.00643339
238	0.006523017
239	0.0064369994
240	0.0065309885
241	0.006580541
