MinnieCl1_ImageNetAlexNet
1	0.17896469
2	0.12483975
3	0.08872097
4	0.09417892
5	0.088421136
6	0.073189534
7	0.06298189
8	0.060274404
9	0.062690556
10	0.062507525
11	0.048593543
12	0.054909375
13	0.047943886
14	0.047994774
15	0.0626734
16	0.042984568
17	0.0403348
18	0.04334689
19	0.040892094
20	0.045992903
21	0.04293573
22	0.041739564
23	0.036922254
24	0.03911593
25	0.038923685
26	0.035721388
27	0.037963334
28	0.035963025
29	0.029837316
30	0.029250558
31	0.0349996
32	0.03006036
33	0.032890204
34	0.032110672
35	0.03456241
36	0.02799616
37	0.031020395
38	0.03105878
39	0.03179433
40	0.03205813
41	0.036893174
42	0.026275894
43	0.026725128
44	0.02512266
45	0.028503638
46	0.030837527
47	0.031418666
48	0.023691814
49	0.027541913
50	0.027704395
51	0.02557464
52	0.024143606
53	0.026240814
54	0.02283774
55	0.025193155
56	0.023339951
57	0.024304168
58	0.02399665
59	0.022412285
60	0.022294654
61	0.023354113
62	0.02127275
63	0.01915586
64	0.020513339
65	0.021818088
66	0.02376898
67	0.01940166
68	0.02034374
69	0.018597148
70	0.01963542
71	0.019874692
72	0.019004835
73	0.020743433
74	0.018908916
75	0.02087639
76	0.02104964
77	0.019425988
78	0.019390894
79	0.019901989
80	0.017871305
81	0.01802479
82	0.018453805
83	0.018411718
84	0.017671434
85	0.0162832
86	0.017024755
87	0.016718298
88	0.01758946
89	0.01674559
90	0.016978474
91	0.016604412
92	0.015996894
93	0.015827917
94	0.015545227
95	0.016730072
96	0.015407201
97	0.015934678
98	0.016262256
99	0.016291222
100	0.015727963
101	0.015111931
102	0.0149530545
103	0.015772287
104	0.015574504
105	0.015355916
106	0.014629949
107	0.015360479
108	0.013596378
109	0.015564133
110	0.014363099
111	0.013772733
112	0.013104995
113	0.014249882
114	0.013672965
115	0.014178723
116	0.013287106
117	0.013676687
118	0.013867107
119	0.013930852
120	0.012940304
121	0.013554902
122	0.013245348
123	0.013610528
124	0.012753515
125	0.013713231
126	0.0133266
127	0.012239123
128	0.012408241
129	0.012107002
130	0.012486862
131	0.01317781
132	0.012181783
133	0.011769713
134	0.012266264
135	0.011557946
136	0.011989857
137	0.011808724
138	0.011492056
139	0.011537615
140	0.011534338
141	0.0116085615
142	0.010895574
143	0.011038409
144	0.011671492
145	0.011327407
146	0.010734711
147	0.010941472
148	0.011305458
149	0.010541463
150	0.010914557
151	0.010910568
152	0.010505281
153	0.011119374
154	0.010033624
155	0.0104302205
156	0.010440696
157	0.0102792755
158	0.009879264
159	0.010205317
160	0.009513071
161	0.010544361
162	0.010322129
163	0.010112592
164	0.010285628
165	0.009974955
166	0.010099901
167	0.01023868
168	0.009873946
169	0.010050251
170	0.009861276
171	0.009522932
172	0.009157811
173	0.009361003
174	0.009361125
175	0.008660764
176	0.009696432
177	0.008785119
178	0.00971417
179	0.0091775395
180	0.009460789
181	0.008973385
182	0.009058594
183	0.009045945
184	0.009179736
185	0.009327989
186	0.008943714
187	0.008835985
188	0.008784489
189	0.008307314
190	0.0085919425
191	0.008311796
192	0.008531191
193	0.008805275
194	0.007942002
195	0.008661918
196	0.008053424
197	0.008459286
198	0.008362122
199	0.008403545
200	0.008318467
201	0.008245459
202	0.008041717
203	0.0082509285
204	0.008276883
205	0.007884493
206	0.007896677
207	0.007658296
208	0.008472508
209	0.0079716025
210	0.007964824
211	0.007396478
212	0.007794584
213	0.007831167
214	0.007317628
215	0.007958691
216	0.0073354812
217	0.007837184
218	0.007567645
219	0.007602617
220	0.007437729
221	0.00733738
222	0.007411656
223	0.0072291056
224	0.0074774767
225	0.006919102
226	0.00763043
227	0.0065261773
228	0.0071149836
229	0.00695006
230	0.0070372703
231	0.0069596223
232	0.006772731
233	0.006812719
234	0.0070848675
235	0.00696752
236	0.006689253
237	0.0068737115
238	0.0066399327
239	0.006745793
240	0.0065480694
241	0.006753896
242	0.0065588057
243	0.006018871
244	0.006741086
245	0.0063990904
246	0.0063943383
247	0.0064629065
248	0.00600133
249	0.006219099
250	0.006384508
251	0.0062909327
252	0.006803368
253	0.0062045334
254	0.00613208
255	0.0061008455
256	0.006220116
257	0.006252984
258	0.005857946
259	0.0055208732
260	0.0058519617
261	0.0059821354
262	0.0054992163
263	0.0058656307
264	0.005747258
265	0.0062075937
266	0.0055403775
267	0.0056320108
268	0.005790293
269	0.0053239693
270	0.005550592
271	0.0060817595
272	0.005177029
273	0.0057431194
274	0.005659522
275	0.005668274
276	0.005641992
277	0.00548498
278	0.005381282
279	0.005130624
280	0.005413476
281	0.005461276
282	0.0053577926
283	0.00513994
284	0.0051350417
285	0.0050270576
286	0.005088434
287	0.0055332184
288	0.0050282455
289	0.004745345
290	0.005111703
291	0.004948464
292	0.00519568
293	0.0050457567
294	0.0048711346
295	0.004739509
296	0.0049400665
297	0.004677937
298	0.004782741
299	0.004839573
300	0.004702078
301	0.0046175453
302	0.004709439
303	0.0048782364
304	0.0047071483
305	0.0046660188
306	0.00482707
307	0.004729038
308	0.004730971
309	0.004463493
310	0.0045824978
311	0.004228522
312	0.004735303
313	0.0045442665
314	0.0043545617
315	0.0046193493
316	0.0045740576
317	0.0046342206
318	0.0043394514
319	0.0044339425
320	0.0042969137
321	0.004283064
322	0.0044961534
323	0.00446891
324	0.004092507
325	0.0043312646
326	0.0043484326
327	0.004289664
328	0.0039585396
329	0.0042087333
330	0.004142283
331	0.004051065
332	0.004075453
333	0.0040609473
334	0.003841534
335	0.0038229045
336	0.0039186133
337	0.0038780975
338	0.0038718288
339	0.0038124125
340	0.004020433
341	0.0036776855
342	0.0037439056
343	0.0037244812
344	0.0035981857
345	0.003747315
346	0.0036656943
347	0.0038591332
348	0.0036854183
349	0.003986193
350	0.0035833104
