DumboCl1_ImageNetGoogLeNet
1	0.26435256
2	0.17819533
3	0.13637146
4	0.10065167
5	0.10911386
6	0.09565117
7	0.09227177
8	0.08746325
9	0.065126255
10	0.06565411
11	0.069353975
12	0.077083394
13	0.045564212
14	0.05513118
15	0.05075968
16	0.06496431
17	0.054637242
18	0.046357192
19	0.038834758
20	0.048171286
21	0.054769345
22	0.04375061
23	0.043736506
24	0.044027314
25	0.03397447
26	0.04174247
27	0.04588419
28	0.042994592
29	0.037985485
30	0.044829756
31	0.034882706
32	0.03914898
33	0.035470556
34	0.038188938
35	0.033256177
36	0.03130566
37	0.03498123
38	0.03740133
39	0.037089664
40	0.036802817
41	0.034066223
42	0.031411514
43	0.030303016
44	0.030893195
45	0.02946052
46	0.03348018
47	0.027606789
48	0.029273361
49	0.029374309
50	0.029878302
51	0.026447535
52	0.02566121
53	0.028289767
54	0.026164753
55	0.027012998
56	0.027140196
57	0.028502142
58	0.027226489
59	0.025851866
60	0.027125297
61	0.025679868
62	0.02659267
63	0.02422475
64	0.024230802
65	0.02471407
66	0.02451217
67	0.02293806
68	0.021872098
69	0.024861593
70	0.021553263
71	0.02293471
72	0.022261642
73	0.021121232
74	0.023576254
75	0.022210123
76	0.02235214
77	0.022263657
78	0.018774461
79	0.023292022
80	0.021961978
81	0.021872062
82	0.02094521
83	0.020444797
84	0.020757755
85	0.020554049
86	0.019422388
87	0.019004507
88	0.017514976
89	0.02028891
90	0.018410416
91	0.018021913
92	0.020331295
93	0.018007016
94	0.017366199
95	0.018450834
96	0.017264144
97	0.016986333
98	0.018467417
99	0.017781865
100	0.017152017
101	0.017816093
102	0.017495994
103	0.017914737
104	0.01655714
105	0.016689235
106	0.017620964
107	0.015970493
108	0.016519649
109	0.016668499
110	0.01710841
111	0.0154785225
112	0.016434405
113	0.016350316
114	0.015560017
115	0.016350124
116	0.015871404
117	0.014493387
118	0.014571276
119	0.015713753
120	0.0150018055
121	0.015411485
122	0.015691673
123	0.014522364
124	0.014823373
125	0.015011189
126	0.015357978
127	0.013795266
128	0.01576893
129	0.0134576345
130	0.014582399
131	0.013687125
132	0.015795505
133	0.014044635
134	0.014527084
135	0.012080643
136	0.014637774
137	0.013023855
138	0.013625883
139	0.014206522
140	0.013632194
141	0.013090676
142	0.013090063
143	0.0127579
144	0.012429857
145	0.0126168765
146	0.012646325
147	0.013123672
148	0.013533735
149	0.012547626
150	0.012665821
151	0.012183901
152	0.012399068
153	0.012973617
154	0.012407498
155	0.011864534
156	0.012447901
157	0.012129419
158	0.011683992
159	0.011680104
160	0.011556562
161	0.012132923
162	0.010952003
163	0.011691995
164	0.0114895785
165	0.011783747
166	0.0113063045
167	0.010987001
168	0.0104589015
169	0.010286897
170	0.011111928
171	0.011057827
172	0.010623479
173	0.011185561
174	0.011021273
175	0.009945811
176	0.010964949
177	0.009652403
178	0.0104996655
179	0.01066962
180	0.010275138
181	0.010115631
182	0.009536348
183	0.0105556855
184	0.009596349
185	0.010599472
186	0.0098512955
187	0.00984812
188	0.009916049
189	0.01017317
190	0.00997366
191	0.0094121015
192	0.0098592825
193	0.009954102
194	0.009683597
195	0.009650442
196	0.009626123
197	0.009460417
198	0.008966289
199	0.009815246
200	0.009159256
201	0.0090165315
202	0.008683933
203	0.009167928
204	0.009104031
205	0.008659549
206	0.009229471
207	0.009203746
208	0.008627481
209	0.008750172
210	0.009085036
211	0.009294923
212	0.0085816495
213	0.008285901
214	0.008617481
215	0.00814689
216	0.008189821
217	0.007836811
218	0.008745219
219	0.008382152
220	0.008561367
221	0.007787633
222	0.00794225
223	0.007828253
224	0.008704542
225	0.00780271
226	0.0075992984
227	0.007677877
228	0.007719033
229	0.0074574873
230	0.008124831
231	0.0073989206
232	0.0074728085
233	0.0073933164
234	0.007180265
235	0.0074103405
236	0.0075521013
237	0.007694766
238	0.0074628284
239	0.0071430914
240	0.007094445
241	0.007326684
242	0.007078806
243	0.006968906
244	0.0073642097
245	0.0067415433
246	0.0064866543
247	0.007050266
248	0.0066661704
249	0.0067198146
250	0.00673282
251	0.006875086
252	0.006807084
