Th1;Th2;CN;Nodes;Edges;Metric
0.006;0.01;15;122;301;0.85350066;0.96721303;0.8454074;0.8444387;0.3764778;77.74075
0.007;0.01;15;98;248;0.8607415;0.95769554;0.8568313;0.87487996;0.3724276;78.45152
0.008;0.01;15;77;248;0.8355583;0.927446;0.8358244;0.8503564;0.3714659;76.413025
0.009;0.01;15;69;222;0.8082862;0.9188838;0.8292617;0.845244;0.3831485;75.69649
0.01;0.01;15;61;223;0.8067087;0.8930258;0.8334934;0.7993891;0.36191794;73.8907
0.011;0.01;15;52;208;0.8035718;0.86;0.8326355;0.7950481;0.3601978;73.02907
0.012;0.01;15;52;204;0.7749274;0.8630769;0.81312567;0.7842115;0.3477532;71.661896
0.013;0.01;15;51;196;0.8259335;0.8635454;0.8405326;0.781985;0.3403121;73.04618
0.014;0.01;15;47;193;0.79590994;0.83971626;0.83754474;0.7456601;0.33659613;71.10854
0.015;0.01;15;48;190;0.8118036;0.84963775;0.84422535;0.7605066;0.34512284;72.22593
0.016;0.01;15;48;197;0.80414903;0.8432971;0.8447179;0.75262266;0.34216952;71.73912
0.017;0.01;15;48;197;0.80414903;0.8432971;0.8447179;0.75262266;0.34216952;71.73912
0.018;0.01;15;48;197;0.80414903;0.8432971;0.8447179;0.75262266;0.34216952;71.73912
0.019;0.01;15;48;197;0.80414903;0.8432971;0.8447179;0.75262266;0.34216952;71.73912
0.02;0.01;15;48;197;0.80414903;0.8432971;0.8447179;0.75262266;0.34216952;71.73912
0.021;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.022;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.023;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.024;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.025;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.026;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.027;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.028;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.029;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.03;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.031;0.01;15;48;198;0.8042754;0.8423913;0.8451698;0.75747037;0.34216952;71.82953
0.006;0.011;15;119;250;0.87891793;0.9726352;0.8496468;0.87694114;0.37979838;79.15879
0.007;0.011;15;85;219;0.8499807;0.9499645;0.84631884;0.8585905;0.36689302;77.43495
0.008;0.011;15;73;202;0.84713745;0.93613744;0.8396224;0.8251288;0.37700585;76.50063
0.009;0.011;15;63;184;0.82746285;0.9206349;0.84286916;0.83520764;0.3668861;75.86121
0.01;0.011;15;54;167;0.83094364;0.9002849;0.844865;0.82820004;0.37024772;75.49083
0.011;0.011;15;49;167;0.82629806;0.87624836;0.81200355;0.81568474;0.3747608;74.09991
0.012;0.011;15;45;170;0.80383724;0.8475452;0.8316403;0.7863322;0.3546087;72.47928
0.013;0.011;15;45;170;0.80021954;0.8475452;0.8289662;0.78373414;0.35477024;72.30471
0.014;0.011;15;44;170;0.79598546;0.8398269;0.8285415;0.7782291;0.35825795;72.01682
0.015;0.011;15;43;154;0.78130203;0.849688;0.8248305;0.77012795;0.36486995;71.81637
0.016;0.011;15;44;155;0.7899982;0.85606056;0.8148483;0.7729352;0.3713429;72.1037
0.017;0.011;15;44;155;0.7899982;0.85606056;0.8148483;0.7729352;0.3713429;72.1037
0.018;0.011;15;41;158;0.7625407;0.82801753;0.8210307;0.7238562;0.35701153;69.84913
0.019;0.011;15;41;159;0.7622362;0.8267668;0.8197162;0.72370976;0.35701647;69.78891
0.02;0.011;15;41;159;0.7622362;0.8267668;0.8197162;0.72370976;0.35701647;69.78891
0.021;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.022;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.023;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.024;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.025;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.026;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.027;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.028;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.029;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.03;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.031;0.011;15;41;160;0.7615587;0.8255159;0.8202462;0.7229002;0.35697174;69.74386
0.006;0.012;15;101;216;0.8537308;0.9668966;0.8332387;0.8653034;0.3668751;77.720894
0.007;0.012;15;79;196;0.84972656;0.94854516;0.8260573;0.8168078;0.37120748;76.24689
0.008;0.012;15;71;184;0.8419362;0.9393754;0.8332386;0.84436125;0.36792108;76.53665
0.009;0.012;15;57;168;0.86669666;0.9110048;0.81928086;0.8327461;0.3701705;75.997986
0.01;0.012;15;50;154;0.8094773;0.8925;0.8057211;0.8374736;0.37293655;74.362175
0.011;0.012;15;43;144;0.7908094;0.86103225;0.81516;0.7922844;0.3551696;72.289116
0.012;0.012;15;42;145;0.8039991;0.85238093;0.8190384;0.7787232;0.34974718;72.077774
0.013;0.012;15;37;141;0.8001208;0.8108108;0.81940573;0.81034327;0.33904237;71.59446
0.014;0.012;15;35;135;0.77533567;0.79653674;0.8299393;0.79808736;0.32161084;70.4302
0.015;0.012;15;37;136;0.7885648;0.81853276;0.81198406;0.81187844;0.3470775;71.56075
0.016;0.012;15;36;137;0.76685214;0.8055556;0.80422574;0.81463015;0.34826106;70.7905
0.017;0.012;15;36;137;0.76685214;0.8055556;0.80422574;0.81463015;0.34826106;70.7905
0.018;0.012;15;36;139;0.7672473;0.8022876;0.8035726;0.8144311;0.34826106;70.71599
0.019;0.012;15;36;139;0.7672473;0.8022876;0.8035726;0.8144311;0.34826106;70.71599
0.02;0.012;15;36;139;0.7672473;0.8022876;0.8035726;0.8144311;0.34826106;70.71599
0.021;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.022;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.023;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.024;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.025;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.026;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.027;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.028;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.029;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.03;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.031;0.012;15;36;141;0.7664757;0.79901963;0.80566937;0.81372887;0.34826106;70.66309
0.006;0.013;15;89;173;0.84516877;0.96680874;0.8522151;0.85725075;0.38565055;78.14188
0.007;0.013;15;69;170;0.825176;0.9413801;0.83269054;0.8308937;0.37132657;76.029335
0.008;0.013;15;57;148;0.7974763;0.923764;0.82280475;0.81834173;0.37763253;74.800385
0.009;0.013;15;48;141;0.77797484;0.89402175;0.81663793;0.7904251;0.3747665;73.07652
0.01;0.013;15;46;127;0.80956393;0.8972332;0.8194316;0.82297635;0.38261992;74.6365
0.011;0.013;15;40;118;0.8072133;0.87105256;0.84723175;0.8320239;0.33524412;73.85531
0.012;0.013;15;38;112;0.80365723;0.86403507;0.8532768;0.8043264;0.3181933;72.869774
0.013;0.013;15;35;112;0.78379655;0.8363636;0.84659743;0.8079452;0.31757715;71.84559
0.014;0.013;15;38;117;0.7456859;0.85672516;0.8183692;0.74162346;0.3580322;70.408714
0.015;0.013;15;34;108;0.7418425;0.8327205;0.8308263;0.7285587;0.36072052;69.89337
0.016;0.013;15;34;113;0.74827516;0.82352936;0.8357408;0.75797546;0.35549706;70.42036
0.017;0.013;15;32;106;0.7673214;0.8125;0.83127505;0.7651294;0.34181744;70.36087
0.018;0.013;15;32;106;0.7673214;0.8125;0.83127505;0.7651294;0.34181744;70.36087
0.019;0.013;15;31;100;0.7671387;0.81201345;0.8250585;0.7651327;0.33933485;70.17356
0.02;0.013;15;31;100;0.7671387;0.81201345;0.8250585;0.7651327;0.33933485;70.17356
0.021;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.022;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.023;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.024;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.025;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.026;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.027;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.028;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.029;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.03;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.031;0.013;15;31;100;0.768605;0.81201345;0.8246224;0.765316;0.33933485;70.19783
0.006;0.014;15;71;134;0.8090984;0.9597878;0.8413545;0.851623;0.3828234;76.893745
0.007;0.014;15;64;126;0.8091494;0.952621;0.8402895;0.8797893;0.38125336;77.26205
0.008;0.014;15;58;131;0.805076;0.9371921;0.848867;0.833357;0.3566223;75.622284
