0.001;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.002;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.003;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.004;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.005;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.006;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.007;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.008;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.009;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.01;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.011;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.012;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.013;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.014;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.015;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.016;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.017;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.018;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.019;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.02;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.021;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.022;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.023;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.024;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.025;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.026;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.027;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.028;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.029;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
0.03;0.05;15;1;0;0.6764706;-0.0;1.0;0.5687177;2.4866472E-8;44.903767
